x_value,total_1,total_2
46760,47733,24520
46761,47735,24524
46762,47738,24519
46763,47737,24521
46764,47745,24521
46765,47740,24524
46766,47741,24527
46767,47746,24527
46768,47753,24524
46769,47750,24529
46770,47755,24530
46771,47753,24536
46772,47761,24533
46773,47756,24534
46774,47750,24530
46775,47755,24527
46776,47763,24531
46777,47768,24532
46778,47769,24529
46779,47777,24528
46780,47782,24529
46781,47779,24525
46782,47781,24523
46783,47776,24526
46784,47782,24530
46785,47779,24526
46786,47773,24525
46787,47776,24524
46788,47781,24521
46789,47781,24517
46790,47785,24516
46791,47781,24513
46792,47781,24514
46793,47776,24509
46794,47775,24511
46795,47781,24516
46796,47785,24517
46797,47786,24521
46798,47791,24525
46799,47788,24524
46800,47796,24526
46801,47794,24532
46802,47797,24535
46803,47803,24534
46804,47805,24539
46805,47813,24542
46806,47808,24542
46807,47803,24538
46808,47805,24542
46809,47812,24542
46810,47815,24539
46811,47818,24539
46812,47812,24535
46813,47814,24539
46814,47820,24538
46815,47820,24539
46816,47821,24536
46817,47821,24536
46818,47827,24532
46819,47827,24533
46820,47828,24531
46821,47835,24531
46822,47843,24534
46823,47839,24533
46824,47837,24537
46825,47838,24533
46826,47835,24532
46827,47835,24538
46828,47837,24543
46829,47839,24538
46830,47845,24541
46831,47850,24543
46832,47858,24542
46833,47854,24537
46834,47858,24539
46835,47856,24543
46836,47850,24540
46837,47845,24541
46838,47843,24538
46839,47849,24540
46840,47854,24538
46841,47859,24539
46842,47854,24537
46843,47855,24533
46844,47850,24531
46845,47853,24533
46846,47852,24532
46847,47854,24533
46848,47856,24537
46849,47852,24536
46850,47852,24536
46851,47860,24534
46852,47859,24531
46853,47857,24533
46854,47853,24534
46855,47856,24540
46856,47855,24544
46857,47863,24550
46858,47864,24547
46859,47865,24546
46860,47864,24541
46861,47872,24536
46862,47871,24539
46863,47867,24544
46864,47861,24543
46865,47858,24543
46866,47852,24539
46867,47846,24545
46868,47851,24551
46869,47851,24549
46870,47858,24550
46871,47863,24553
46872,47864,24548
46873,47865,24543
46874,47867,24547
46875,47869,24550
46876,47869,24545
46877,47866,24545
46878,47860,24540
46879,47860,24541
46880,47866,24537
46881,47867,24537
46882,47867,24537
46883,47861,24533
46884,47861,24528
46885,47864,24532
46886,47871,24529
46887,47877,24535
46888,47884,24539
46889,47891,24540
46890,47887,24543
46891,47890,24546
46892,47885,24548
46893,47879,24554
46894,47878,24559
46895,47879,24556
46896,47876,24560
46897,47876,24562
46898,47870,24561
46899,47870,24566
46900,47878,24569
46901,47875,24570
46902,47876,24567
46903,47877,24564
46904,47874,24566
46905,47869,24565
46906,47876,24560
46907,47881,24557
46908,47882,24563
46909,47887,24565
46910,47889,24567
46911,47897,24562
46912,47898,24558
46913,47895,24564
46914,47891,24569
46915,47887,24564
46916,47884,24563
46917,47882,24561
46918,47876,24567
46919,47871,24568
46920,47878,24570
46921,47879,24570
46922,47886,24572
46923,47883,24575
46924,47882,24580
46925,47883,24579
46926,47884,24575
46927,47880,24581
46928,47877,24577
46929,47879,24581
46930,47876,24584
46931,47875,24590
46932,47882,24588
46933,47883,24586
46934,47888,24584
46935,47891,24584
46936,47885,24584
46937,47883,24581
46938,47883,24578
46939,47889,24574
46940,47895,24569
46941,47898,24566
46942,47892,24570
46943,47900,24574
46944,47907,24574
46945,47904,24570
46946,47911,24565
46947,47909,24565
46948,47916,24562
46949,47922,24565
46950,47930,24569
46951,47925,24567
46952,47920,24563
46953,47922,24560
46954,47916,24558
46955,47914,24556
46956,47912,24557
46957,47913,24563
46958,47920,24560
46959,47922,24557
46960,47925,24553
46961,47922,24555
46962,47919,24560
46963,47921,24558
46964,47915,24562
46965,47922,24557
46966,47917,24560
46967,47920,24564
46968,47925,24562
46969,47928,24565
46970,47929,24568
46971,47935,24569
46972,47930,24573
46973,47930,24577
46974,47931,24580
46975,47928,24583
46976,47925,24589
46977,47919,24590
46978,47925,24591
46979,47922,24586
46980,47917,24583
46981,47915,24587
46982,47917,24592
46983,47915,24587
46984,47913,24583
46985,47918,24579
46986,47925,24578
46987,47928,24580
46988,47931,24579
46989,47936,24583
46990,47931,24580
46991,47930,24578
46992,47924,24584
46993,47926,24580
46994,47928,24586
46995,47924,24583
46996,47918,24587
46997,47917,24592
46998,47921,24590
46999,47916,24594
47000,47923,24594
47001,47921,24599
47002,47924,24603
47003,47927,24607
47004,47922,24609
47005,47916,24606
47006,47917,24604
47007,47918,24605
47008,47918,24609
47009,47926,24609
47010,47929,24613
47011,47934,24615
47012,47928,24618
47013,47926,24620
47014,47927,24616
47015,47934,24614
47016,47931,24616
47017,47929,24619
47018,47937,24623
47019,47935,24618
47020,47941,24621
47021,47942,24617
47022,47937,24614
47023,47945,24618
47024,47945,24624
47025,47941,24628
47026,47939,24624
47027,47940,24626
47028,47941,24627
47029,47944,24622
47030,47939,24618
47031,47938,24618
47032,47934,24620
47033,47940,24619
47034,47945,24623
47035,47948,24619
47036,47954,24620
47037,47948,24619
47038,47944,24623
47039,47949,24626
47040,47955,24621
47041,47955,24616
47042,47949,24619
47043,47946,24624
47044,47954,24619
47045,47948,24620
47046,47954,24615
47047,47960,24614
47048,47966,24609
47049,47965,24612
47050,47968,24618
47051,47974,24613
47052,47978,24612
47053,47975,24610
47054,47980,24616
47055,47977,24613
47056,47984,24608
47057,47987,24614
47058,47989,24609
47059,47986,24605
47060,47980,24611
47061,47974,24614
47062,47980,24611
47063,47976,24613
47064,47977,24618
47065,47982,24615
47066,47981,24612
47067,47982,24618
47068,47982,24615
47069,47978,24614
47070,47977,24619
47071,47976,24614
47072,47971,24609
47073,47978,24604
47074,47983,24601
47075,47990,24601
47076,47986,24599
47077,47984,24602
47078,47988,24598
47079,47989,24596
47080,47991,24602
47081,47987,24607
47082,47989,24602
47083,47994,24606
47084,47990,24609
47085,47987,24614
47086,47982,24610
47087,47982,24616
47088,47978,24621
47089,47978,24625
47090,47972,24628
47091,47969,24632
47092,47964,24630
47093,47971,24636
47094,47978,24642
47095,47986,24642
47096,47990,24645
47097,47988,24640
47098,47986,24645
47099,47984,24642
47100,47991,24638
47101,47994,24639
47102,47995,24636
47103,47991,24632
47104,47995,24627
47105,47998,24624
47106,48003,24623
47107,48004,24618
47108,48008,24614
47109,48015,24609
47110,48011,24614
47111,48015,24616
47112,48016,24621
47113,48014,24619
47114,48011,24616
47115,48013,24612
47116,48007,24618
47117,48014,24616
47118,48009,24614
47119,48015,24615
47120,48010,24616
47121,48011,24615
47122,48016,24621
47123,48011,24626
47124,48016,24627
47125,48014,24627
47126,48008,24629
47127,48012,24625
47128,48011,24628
47129,48011,24625
47130,48006,24626
47131,48002,24624
47132,48004,24627
47133,48003,24630
47134,48007,24634
47135,48005,24639
47136,48005,24634
47137,48006,24634
47138,48005,24637
47139,48007,24643
47140,48001,24645
47141,47996,24649
47142,47991,24647
47143,47987,24646
47144,47992,24649
47145,47987,24647
47146,47990,24647
47147,47998,24642
47148,47995,24640
47149,47997,24643
47150,48000,24641
47151,48003,24640
47152,48007,24636
47153,48015,24640
47154,48023,24642
47155,48031,24645
47156,48034,24642
47157,48028,24638
47158,48036,24636
47159,48035,24631
47160,48034,24632
47161,48031,24634
47162,48038,24636
47163,48037,24637
47164,48042,24641
47165,48037,24641
47166,48040,24642
47167,48041,24637
47168,48048,24640
47169,48054,24639
47170,48054,24642
47171,48052,24641
47172,48059,24646
47173,48057,24652
47174,48052,24653
47175,48053,24653
47176,48057,24652
47177,48055,24651
47178,48054,24653
47179,48062,24654
47180,48057,24651
47181,48058,24652
47182,48055,24658
47183,48051,24663
47184,48053,24662
47185,48060,24660
47186,48066,24661
47187,48069,24661
47188,48066,24658
47189,48073,24654
47190,48073,24650
47191,48067,24650
47192,48066,24653
47193,48074,24654
47194,48071,24656
47195,48070,24662
47196,48070,24662
47197,48073,24660
47198,48070,24658
47199,48067,24660
47200,48069,24663
47201,48064,24664
47202,48068,24660
47203,48065,24657
47204,48062,24659
47205,48062,24665
47206,48056,24660
47207,48057,24663
47208,48060,24664
47209,48063,24660
47210,48063,24665
47211,48069,24660
47212,48075,24661
47213,48079,24663
47214,48083,24659
47215,48090,24659
47216,48088,24660
47217,48085,24662
47218,48093,24661
47219,48093,24658
47220,48087,24664
47221,48085,24659
47222,48079,24655
47223,48086,24651
47224,48089,24653
47225,48097,24652
47226,48102,24649
47227,48108,24651
47228,48102,24652
47229,48105,24653
47230,48111,24655
47231,48105,24659
47232,48100,24664
47233,48095,24661
47234,48101,24656
47235,48105,24658
47236,48113,24662
47237,48109,24663
47238,48113,24661
47239,48117,24658
47240,48125,24661
47241,48125,24657
47242,48122,24654
47243,48120,24656
47244,48116,24655
47245,48118,24657
47246,48123,24652
47247,48119,24651
47248,48114,24646
47249,48114,24645
47250,48120,24641
47251,48128,24638
47252,48135,24643
47253,48139,24647
47254,48141,24653
47255,48135,24652
47256,48133,24650
47257,48130,24655
47258,48130,24652
47259,48132,24649
47260,48138,24652
47261,48138,24653
47262,48135,24659
47263,48135,24659
47264,48134,24665
47265,48139,24663
47266,48139,24666
47267,48141,24671
47268,48140,24671
47269,48145,24673
47270,48147,24679
47271,48142,24676
47272,48142,24672
47273,48137,24667
47274,48141,24662
47275,48137,24661
47276,48138,24663
47277,48143,24666
47278,48147,24669
47279,48155,24674
47280,48157,24679
47281,48156,24679
47282,48156,24680
47283,48152,24683
47284,48153,24681
47285,48149,24679
47286,48145,24681
47287,48141,24682
47288,48144,24685
47289,48141,24689
47290,48138,24685
47291,48136,24685
47292,48132,24690
47293,48131,24694
47294,48139,24699
47295,48143,24697
47296,48139,24696
47297,48140,24692
47298,48148,24698
47299,48153,24695
47300,48153,24695
47301,48149,24695
47302,48146,24697
47303,48140,24702
47304,48141,24705
47305,48143,24701
47306,48145,24704
47307,48139,24706
47308,48142,24710
47309,48140,24714
47310,48138,24713
47311,48138,24708
47312,48139,24711
47313,48144,24712
47314,48143,24710
47315,48151,24713
47316,48148,24714
47317,48154,24709
47318,48154,24706
47319,48157,24707
47320,48152,24702
47321,48158,24707
47322,48162,24712
47323,48164,24718
47324,48169,24720
47325,48174,24726
47326,48171,24723
47327,48172,24720
47328,48180,24723
47329,48178,24725
47330,48175,24722
47331,48181,24726
47332,48176,24721
47333,48184,24721
47334,48178,24717
47335,48183,24717
47336,48180,24721
47337,48187,24718
47338,48184,24717
47339,48178,24712
47340,48181,24708
47341,48187,24712
47342,48183,24707
47343,48181,24713
47344,48175,24710
47345,48175,24711
47346,48174,24713
47347,48168,24715
47348,48166,24711
47349,48170,24715
47350,48165,24710
47351,48161,24707
47352,48161,24708
47353,48163,24706
47354,48169,24703
47355,48171,24707
47356,48179,24702
47357,48178,24708
47358,48186,24704
47359,48187,24702
47360,48189,24708
47361,48194,24712
47362,48188,24710
47363,48184,24709
47364,48187,24710
47365,48187,24716
47366,48185,24717
47367,48180,24712
47368,48175,24718
47369,48172,24721
47370,48175,24718
47371,48169,24716
47372,48168,24718
47373,48172,24723
47374,48172,24727
47375,48174,24730
47376,48168,24728
47377,48169,24729
47378,48163,24734
47379,48165,24731
47380,48166,24733
47381,48174,24738
47382,48181,24735
47383,48184,24741
47384,48187,24741
47385,48188,24746
47386,48185,24749
47387,48181,24748
47388,48177,24752
47389,48175,24754
47390,48171,24759
47391,48168,24765
47392,48170,24763
47393,48177,24762
47394,48175,24768
47395,48180,24770
47396,48179,24771
47397,48176,24775
47398,48183,24775
47399,48182,24774
47400,48177,24775
47401,48178,24771
47402,48174,24770
47403,48182,24771
47404,48188,24769
47405,48192,24768
47406,48187,24772
47407,48181,24777
47408,48176,24777
47409,48173,24775
47410,48167,24781
47411,48162,24782
47412,48170,24784
47413,48169,24779
47414,48166,24781
47415,48172,24778
47416,48168,24776
47417,48164,24771
47418,48170,24772
47419,48166,24774
47420,48162,24776
47421,48156,24771
47422,48162,24768
47423,48169,24772
47424,48171,24769
47425,48166,24772
47426,48173,24777
47427,48181,24780
47428,48182,24783
47429,48181,24787
47430,48182,24785
47431,48176,24780
47432,48183,24777
47433,48183,24783
47434,48186,24788
47435,48190,24790
47436,48188,24790
47437,48184,24792
47438,48187,24789
47439,48188,24788
47440,48182,24783
47441,48190,24781
47442,48195,24786
47443,48194,24790
47444,48200,24792
47445,48206,24793
47446,48202,24795
47447,48205,24801
47448,48209,24807
47449,48217,24808
47450,48215,24805
47451,48217,24808
47452,48221,24811
47453,48216,24809
47454,48214,24810
47455,48218,24811
47456,48220,24817
47457,48227,24813
47458,48229,24816
47459,48234,24813
47460,48237,24816
47461,48232,24822
47462,48235,24825
47463,48236,24829
47464,48238,24831
47465,48234,24833
47466,48241,24828
47467,48243,24825
47468,48247,24824
47469,48251,24830
47470,48251,24834
47471,48251,24831
47472,48251,24831
47473,48247,24836
47474,48251,24836
47475,48252,24831
47476,48247,24831
47477,48252,24826
47478,48257,24822
47479,48251,24823
47480,48259,24821
47481,48266,24821
47482,48267,24817
47483,48269,24812
47484,48269,24809
47485,48272,24806
47486,48274,24806
47487,48271,24809
47488,48265,24815
47489,48269,24817
47490,48268,24823
47491,48265,24826
47492,48269,24830
47493,48271,24836
47494,48276,24836
47495,48271,24841
47496,48275,24839
47497,48279,24845
47498,48277,24847
47499,48284,24853
47500,48285,24852
47501,48283,24849
47502,48282,24846
47503,48290,24847
47504,48296,24847
47505,48301,24842
47506,48298,24846
47507,48305,24841
47508,48307,24841
47509,48305,24837
47510,48309,24838
47511,48312,24843
47512,48313,24842
47513,48312,24840
47514,48307,24836
47515,48313,24842
47516,48321,24848
47517,48319,24850
47518,48324,24851
47519,48321,24857
47520,48324,24859
47521,48331,24858
47522,48328,24859
47523,48331,24861
47524,48339,24857
47525,48335,24862
47526,48333,24865
47527,48329,24864
47528,48337,24867
47529,48341,24866
47530,48336,24861
47531,48340,24867
47532,48342,24865
47533,48339,24868
47534,48334,24871
47535,48334,24874
47536,48333,24874
47537,48335,24876
47538,48329,24879
47539,48324,24877
47540,48326,24873
47541,48326,24878
47542,48320,24875
47543,48317,24876
47544,48323,24874
47545,48326,24872
47546,48334,24878
47547,48331,24879
47548,48331,24877
47549,48337,24881
47550,48334,24885
47551,48333,24886
47552,48335,24891
47553,48331,24897
47554,48330,24893
47555,48327,24893
47556,48324,24894
47557,48328,24892
47558,48322,24893
47559,48329,24894
47560,48333,24898
47561,48332,24901
47562,48329,24903
47563,48329,24900
47564,48331,24906
47565,48335,24903
47566,48329,24907
47567,48329,24911
47568,48331,24913
47569,48339,24913
47570,48346,24915
47571,48352,24919
47572,48348,24921
47573,48356,24918
47574,48351,24920
47575,48356,24915
47576,48355,24919
47577,48349,24921
47578,48349,24918
47579,48344,24922
47580,48344,24919
47581,48339,24916
47582,48346,24913
47583,48342,24913
47584,48339,24913
47585,48346,24912
47586,48347,24918
47587,48345,24915
47588,48339,24916
47589,48343,24918
47590,48346,24922
47591,48354,24921
47592,48360,24919
47593,48365,24918
47594,48366,24922
47595,48369,24924
47596,48376,24919
47597,48376,24916
47598,48383,24913
47599,48386,24911
47600,48382,24906
47601,48388,24901
47602,48395,24901
47603,48400,24903
47604,48404,24903
47605,48412,24907
47606,48410,24906
47607,48417,24905
47608,48419,24905
47609,48424,24909
47610,48421,24914
47611,48418,24914
47612,48416,24912
47613,48413,24913
47614,48407,24915
47615,48409,24914
47616,48409,24913
47617,48404,24914
47618,48405,24915
47619,48402,24918
47620,48397,24924
47621,48398,24927
47622,48400,24922
47623,48405,24923
47624,48409,24925
47625,48412,24921
47626,48416,24920
47627,48418,24916
47628,48422,24920
47629,48424,24926
47630,48421,24930
47631,48421,24929
47632,48428,24932
47633,48427,24935
47634,48434,24932
47635,48433,24935
47636,48434,24940
47637,48433,24939
47638,48429,24935
47639,48424,24940
47640,48425,24936
47641,48426,24941
47642,48434,24944
47643,48433,24943
47644,48437,24947
47645,48435,24952
47646,48431,24949
47647,48426,24944
47648,48428,24947
47649,48433,24950
47650,48429,24952
47651,48437,24951
47652,48440,24947
47653,48443,24944
47654,48438,24950
47655,48443,24948
47656,48437,24946
47657,48441,24948
47658,48441,24952
47659,48441,24949
47660,48437,24952
47661,48433,24953
47662,48430,24957
47663,48426,24958
47664,48427,24955
47665,48433,24960
47666,48433,24962
47667,48431,24959
47668,48433,24961
47669,48429,24963
47670,48423,24960
47671,48430,24965
47672,48426,24967
47673,48432,24969
47674,48426,24969
47675,48427,24968
47676,48429,24966
47677,48427,24964
47678,48428,24964
47679,48427,24968
47680,48432,24968
47681,48431,24963
47682,48430,24968
47683,48437,24972
47684,48441,24974
47685,48441,24970
47686,48445,24975
47687,48451,24974
47688,48445,24972
47689,48444,24968
47690,48450,24969
47691,48444,24972
47692,48446,24977
47693,48452,24977
47694,48447,24977
47695,48442,24976
47696,48439,24979
47697,48436,24976
47698,48439,24976
47699,48444,24975
47700,48450,24972
47701,48452,24978
47702,48456,24974
47703,48451,24973
47704,48451,24968
47705,48453,24973
47706,48453,24970
47707,48449,24970
47708,48457,24974
47709,48458,24976
47710,48455,24979
47711,48457,24977
47712,48462,24981
47713,48458,24985
47714,48457,24991
47715,48464,24986
47716,48458,24981
47717,48457,24981
47718,48455,24987
47719,48458,24990
47720,48461,24985
47721,48457,24988
47722,48458,24988
47723,48463,24989
47724,48458,24994
47725,48452,24991
47726,48456,24986
47727,48463,24981
47728,48460,24976
47729,48468,24971
47730,48469,24969
47731,48468,24965
47732,48474,24970
47733,48480,24974
47734,48477,24980
47735,48484,24982
47736,48489,24985
47737,48485,24984
47738,48492,24979
47739,48488,24983
47740,48486,24980
47741,48492,24984
47742,48489,24985
47743,48491,24984
47744,48487,24987
47745,48484,24993
47746,48487,24991
47747,48491,24994
47748,48485,24997
47749,48491,25001
47750,48495,25000
47751,48496,25001
47752,48498,25002
47753,48502,25006
47754,48504,25009
47755,48501,25005
47756,48506,25008
47757,48509,25006
47758,48503,25005
47759,48508,25009
47760,48506,25004
47761,48510,25002
47762,48509,25000
47763,48509,25003
47764,48512,25008
47765,48514,25010
47766,48512,25008
47767,48515,25012
47768,48520,25009
47769,48518,25008
47770,48521,25014
47771,48516,25011
47772,48516,25014
47773,48519,25018
47774,48513,25023
47775,48509,25026
47776,48505,25023
47777,48503,25019
47778,48506,25021
47779,48509,25025
47780,48509,25025
47781,48503,25024
47782,48503,25025
47783,48502,25029
47784,48496,25032
47785,48492,25036
47786,48500,25035
47787,48505,25034
47788,48502,25036
47789,48506,25037
47790,48513,25034
47791,48509,25029
47792,48517,25026
47793,48518,25028
47794,48515,25031
47795,48518,25034
47796,48519,25036
47797,48526,25042
47798,48529,25044
47799,48531,25043
47800,48529,25044
47801,48528,25042
47802,48534,25045
47803,48542,25047
47804,48547,25050
47805,48549,25046
47806,48553,25041
47807,48547,25042
47808,48555,25046
47809,48553,25043
47810,48558,25048
47811,48553,25052
47812,48547,25055
47813,48543,25061
47814,48547,25067
47815,48544,25072
47816,48543,25076
47817,48544,25078
47818,48549,25079
47819,48547,25075
47820,48546,25070
47821,48544,25076
47822,48551,25080
47823,48545,25083
47824,48551,25088
47825,48548,25084
47826,48550,25086
47827,48557,25082
47828,48555,25084
47829,48555,25083
47830,48552,25078
47831,48555,25082
47832,48559,25082
47833,48555,25077
47834,48563,25077
47835,48563,25075
47836,48559,25076
47837,48567,25076
47838,48566,25081
47839,48562,25076
47840,48557,25082
47841,48563,25087
47842,48563,25082
47843,48562,25088
47844,48563,25086
47845,48571,25090
47846,48565,25086
47847,48563,25090
47848,48568,25091
47849,48568,25089
47850,48564,25092
47851,48558,25089
47852,48554,25094
47853,48548,25099
47854,48551,25105
47855,48558,25107
47856,48559,25102
47857,48565,25100
47858,48561,25096
47859,48558,25094
47860,48552,25100
47861,48556,25095
47862,48559,25091
47863,48560,25088
47864,48554,25087
47865,48560,25082
47866,48559,25087
47867,48566,25091
47868,48563,25089
47869,48558,25088
47870,48552,25090
47871,48555,25085
47872,48563,25086
47873,48564,25085
47874,48568,25085
47875,48573,25082
47876,48570,25077
47877,48569,25078
47878,48566,25073
47879,48564,25072
47880,48566,25074
47881,48561,25070
47882,48562,25066
47883,48565,25071
47884,48561,25067
47885,48563,25070
47886,48566,25069
47887,48567,25068
47888,48569,25064
47889,48571,25060
47890,48570,25064
47891,48576,25069
47892,48576,25075
47893,48582,25081
47894,48589,25083
47895,48593,25086
47896,48595,25091
47897,48593,25092
47898,48600,25096
47899,48594,25096
47900,48592,25093
47901,48594,25095
47902,48594,25095
47903,48591,25090
47904,48594,25091
47905,48602,25093
47906,48604,25089
47907,48609,25093
47908,48606,25097
47909,48607,25099
47910,48605,25095
47911,48601,25101
47912,48597,25100
47913,48601,25098
47914,48601,25094
47915,48601,25090
47916,48600,25093
47917,48601,25092
47918,48607,25089
47919,48604,25088
47920,48598,25092
47921,48592,25093
47922,48586,25089
47923,48594,25089
47924,48588,25084
47925,48582,25081
47926,48586,25079
47927,48589,25083
47928,48588,25085
47929,48585,25089
47930,48582,25094
47931,48590,25090
47932,48584,25096
47933,48579,25098
47934,48574,25093
47935,48571,25093
47936,48570,25097
47937,48574,25092
47938,48579,25098
47939,48581,25104
47940,48578,25100
47941,48574,25101
47942,48574,25104
47943,48572,25105
47944,48569,25109
47945,48567,25115
47946,48568,25117
47947,48573,25113
47948,48573,25109
47949,48569,25113
47950,48576,25113
47951,48584,25115
47952,48591,25110
47953,48594,25110
47954,48602,25114
47955,48607,25116
47956,48606,25111
47957,48605,25112
47958,48609,25114
47959,48614,25120
47960,48609,25118
47961,48609,25124
47962,48616,25123
47963,48620,25124
47964,48626,25124
47965,48620,25127
47966,48624,25133
47967,48625,25139
47968,48632,25137
47969,48637,25142
47970,48643,25146
47971,48646,25144
47972,48641,25140
47973,48637,25136
47974,48638,25140
47975,48644,25138
47976,48647,25142
47977,48645,25137
47978,48640,25138
47979,48636,25144
47980,48635,25150
47981,48642,25156
47982,48647,25161
47983,48650,25163
47984,48656,25166
47985,48663,25164
47986,48661,25166
47987,48662,25172
47988,48668,25169
47989,48674,25170
47990,48682,25176
47991,48683,25177
47992,48691,25175
47993,48686,25175
47994,48688,25176
47995,48690,25171
47996,48687,25175
47997,48691,25173
47998,48688,25177
47999,48695,25180
48000,48697,25176
48001,48693,25177
48002,48697,25172
48003,48695,25169
48004,48692,25171
48005,48694,25173
48006,48693,25179
48007,48701,25184
48008,48707,25189
48009,48709,25194
48010,48707,25199
48011,48707,25203
48012,48710,25202
48013,48707,25203
48014,48703,25204
48015,48697,25201
48016,48705,25196
48017,48709,25201
48018,48706,25198
48019,48701,25198
48020,48706,25198
48021,48702,25199
48022,48698,25205
48023,48702,25201
48024,48708,25202
48025,48707,25207
48026,48708,25204
48027,48702,25202
48028,48710,25206
48029,48711,25209
48030,48714,25210
48031,48712,25207
48032,48709,25211
48033,48714,25210
48034,48710,25215
48035,48715,25214
48036,48713,25214
48037,48715,25214
48038,48709,25219
48039,48711,25214
48040,48705,25209
48041,48703,25205
48042,48708,25211
48043,48702,25209
48044,48698,25214
48045,48692,25215
48046,48696,25215
48047,48693,25219
48048,48701,25223
48049,48703,25222
48050,48702,25219
48051,48701,25215
48052,48708,25220
48053,48709,25222
48054,48717,25226
48055,48718,25232
48056,48726,25236
48057,48734,25241
48058,48731,25246
48059,48728,25251
48060,48727,25253
48061,48733,25257
48062,48730,25258
48063,48729,25259
48064,48725,25260
48065,48728,25264
48066,48736,25259
48067,48737,25259
48068,48736,25262
48069,48740,25266
48070,48734,25272
48071,48735,25268
48072,48743,25270
48073,48744,25268
48074,48740,25263
48075,48737,25264
48076,48735,25269
48077,48736,25268
48078,48736,25264
48079,48743,25270
48080,48744,25273
48081,48750,25270
48082,48757,25270
48083,48764,25272
48084,48768,25272
48085,48767,25271
48086,48772,25271
48087,48768,25275
48088,48771,25272
48089,48774,25272
48090,48780,25267
48091,48779,25273
48092,48780,25273
48093,48777,25275
48094,48784,25271
48095,48788,25267
48096,48785,25266
48097,48782,25269
48098,48781,25271
48099,48788,25267
48100,48790,25273
48101,48798,25276
48102,48795,25275
48103,48793,25277
48104,48798,25283
48105,48796,25282
48106,48793,25278
48107,48798,25277
48108,48804,25275
48109,48807,25279
48110,48811,25279
48111,48807,25275
48112,48804,25275
48113,48810,25281
48114,48804,25287
48115,48801,25292
48116,48805,25292
48117,48805,25291
48118,48800,25290
48119,48798,25287
48120,48799,25287
48121,48795,25289
48122,48790,25291
48123,48796,25295
48124,48803,25298
48125,48811,25298
48126,48807,25295
48127,48804,25300
48128,48802,25295
48129,48806,25296
48130,48808,25296
48131,48807,25302
48132,48812,25303
48133,48811,25306
48134,48809,25310
48135,48817,25312
48136,48817,25307
48137,48815,25312
48138,48823,25311
48139,48823,25316
48140,48829,25315
48141,48824,25321
48142,48818,25321
48143,48812,25325
48144,48816,25323
48145,48814,25322
48146,48817,25319
48147,48823,25325
48148,48826,25325
48149,48825,25328
48150,48824,25328
48151,48827,25328
48152,48822,25327
48153,48823,25332
48154,48819,25328
48155,48825,25324
48156,48831,25320
48157,48827,25320
48158,48825,25318
48159,48820,25317
48160,48823,25323
48161,48829,25328
48162,48834,25326
48163,48833,25332
48164,48838,25333
48165,48840,25331
48166,48836,25331
48167,48838,25330
48168,48841,25327
48169,48846,25328
48170,48854,25327
48171,48849,25325
48172,48846,25327
48173,48849,25328
48174,48850,25329
48175,48852,25324
48176,48853,25327
48177,48849,25328
48178,48844,25328
48179,48851,25332
48180,48851,25330
48181,48845,25329
48182,48852,25325
48183,48855,25330
48184,48857,25333
48185,48863,25331
48186,48868,25330
48187,48868,25335
48188,48864,25339
48189,48859,25341
48190,48853,25338
48191,48850,25333
48192,48844,25337
48193,48839,25334
48194,48834,25340
48195,48834,25335
48196,48842,25330
48197,48848,25332
48198,48853,25328
48199,48861,25325
48200,48855,25325
48201,48852,25323
48202,48857,25325
48203,48855,25321
48204,48853,25326
48205,48854,25326
48206,48854,25332
48207,48853,25331
48208,48852,25331
48209,48855,25331
48210,48851,25332
48211,48856,25333
48212,48851,25328
48213,48858,25331
48214,48865,25326
48215,48865,25332
48216,48866,25327
48217,48865,25322
48218,48873,25324
48219,48874,25328
48220,48868,25326
48221,48875,25321
48222,48869,25322
48223,48876,25327
48224,48877,25325
48225,48871,25329
48226,48877,25328
48227,48882,25333
48228,48885,25331
48229,48892,25328
48230,48896,25326
48231,48902,25330
48232,48908,25327
48233,48905,25329
48234,48906,25329
48235,48907,25328
48236,48911,25333
48237,48918,25335
48238,48919,25335
48239,48921,25338
48240,48923,25338
48241,48920,25333
48242,48928,25332
48243,48933,25335
48244,48941,25338
48245,48940,25341
48246,48938,25344
48247,48945,25341
48248,48950,25341
48249,48952,25339
48250,48958,25339
48251,48964,25341
48252,48970,25337
48253,48967,25342
48254,48975,25337
48255,48979,25338
48256,48980,25341
48257,48986,25344
48258,48988,25340
48259,48990,25342
48260,48990,25338
48261,48985,25342
48262,48993,25338
48263,49000,25335
48264,48997,25333
48265,48991,25338
48266,48997,25336
48267,48994,25334
48268,48997,25338
48269,48997,25334
48270,48997,25340
48271,48995,25343
48272,48994,25344
48273,48999,25348
48274,48999,25345
48275,48993,25342
48276,48990,25339
48277,48984,25339
48278,48980,25334
48279,48984,25330
48280,48987,25326
48281,48987,25325
48282,48988,25322
48283,48984,25318
48284,48982,25319
48285,48986,25314
48286,48980,25315
48287,48984,25316
48288,48983,25316
48289,48988,25313
48290,48996,25318
48291,48994,25324
48292,49000,25322
48293,48995,25320
48294,48994,25315
48295,48995,25315
48296,49001,25311
48297,49000,25308
48298,49004,25313
48299,49007,25316
48300,49015,25322
48301,49015,25318
48302,49011,25324
48303,49007,25325
48304,49009,25327
48305,49010,25324
48306,49014,25325
48307,49018,25327
48308,49019,25323
48309,49022,25326
48310,49029,25331
48311,49036,25332
48312,49034,25336
48313,49040,25335
